,Unnamed: 0,Text_x,Labels_x,real,Text_y,Labels_y,syn,Text,Labels,llm,Comparison
324,324,"Mehr als 800 Jahre war es her, dass ein römischer Kaiser auf dem Schlachtfeld in die Gefangenschaft geraten war. Damals, 260 n. Chr., war das Valerian passiert. Er unterlag gegen den Perser Shapur I., der ihn daraufhin gern als „lebendige Leiter“ zur Besteigung eines Pferdes benutzte. Im Jahr 1071 traf es den byzantinischen Kaiser Romanos IV. (gest. 1072) bei Manzikert im äußersten Osten Anatoliens. Sein Gegner, der Seldschuke Alp Arslan, war gnädiger. Er gab dem „Rhomäer“ die Freiheit. Die Folgen für Byzanz aber welthistorische Dimensionen. Die [Zielgruppe] gingen zur festen Landnahme in Kleinasien über.",0,0,"Mehr als 800 Jahre war es her, dass ein römischer Kaiser auf dem Schlachtfeld in die Gefangenschaft geraten war. Damals, 260 n. Chr., war das Valerian passiert. Er unterlag gegen den Perser Shapur I., der ihn daraufhin gern als „lebendige Leiter“ zur Besteigung eines Pferdes benutzte. Im Jahr 1071 traf es den byzantinischen Kaiser Romanos IV. (gest. 1072) bei Manzikert im äußersten Osten Anatoliens. Sein Gegner, der Seldschuke Alp Arslan, war gnädiger. Er gab dem „Rhomäer“ die Freiheit. Die Folgen für Byzanz aber welthistorische Dimensionen. Die [Zielgruppe] gingen zur festen Landnahme in Kleinasien über.",0,0,"Mehr als 800 Jahre war es her, dass ein römischer Kaiser auf dem Schlachtfeld in die Gefangenschaft geraten war. Damals, 260 n. Chr., war das Valerian passiert. Er unterlag gegen den Perser Shapur I., der ihn daraufhin gern als „lebendige Leiter“ zur Besteigung eines Pferdes benutzte. Im Jahr 1071 traf es den byzantinischen Kaiser Romanos IV. (gest. 1072) bei Manzikert im äußersten Osten Anatoliens. Sein Gegner, der Seldschuke Alp Arslan, war gnädiger. Er gab dem „Rhomäer“ die Freiheit. Die Folgen für Byzanz aber welthistorische Dimensionen. Die [Zielgruppe] gingen zur festen Landnahme in Kleinasien über.",0,0,3
325,325,"
Es ist Sommer, ein kritischer Sommer in mehrfacher Hinsicht. Gleich auf der ersten Seite steht der klimatische Befund: braune Rasenstücke, wochenlange Trockenheit, der Sommer von heute. Jenny bereitet eine Abendgesellschaft vor, sie hat einen Kollegen aus Brandenburg eingeladen, Rolf, der sich schon am Telefon mit bedenklicher Querdenker-Terminologie vorgestellt hatte. Dazu soll noch eine frühere Freundin von Friedrich kommen, Thea, und zu alledem passiert am Himmel eine Menge Unheil. Gewitterwolken ziehen auf, eine Drohne, die Paul, einer der beiden Söhne, startet, stürzt in einen Baum. Paul ist zudem völlig verloren an die lokale Legende von einem ehemaligen Soldaten der Roten Armee, der hier einen bei einem NVA-Manöver verunglückten Kameraden betrauern soll und durch die Gegend geistere. Konfliktfelder, wo man hinblickt, Fremdheit und Nervosität, Unbehaustheit und Beschwichtigungsversuche - einzig der ältere Sohn, Georg, fremdelt nicht mit dem Osten. Er hat hier seine Freunde, darunter den [Zielgruppe] Aras, der sich mit der Geschichte deutscher Kaiser bestens auskennt und als eine Art Integrationsoriginal vorgestellt wird.",0,0,"
Es ist Sommer, ein kritischer Sommer in mehrfacher Hinsicht. Gleich auf der ersten Seite steht der klimatische Befund: braune Rasenstücke, wochenlange Trockenheit, der Sommer von heute. Jenny bereitet eine Abendgesellschaft vor, sie hat einen Kollegen aus Brandenburg eingeladen, Rolf, der sich schon am Telefon mit bedenklicher Querdenker-Terminologie vorgestellt hatte. Dazu soll noch eine frühere Freundin von Friedrich kommen, Thea, und zu alledem passiert am Himmel eine Menge Unheil. Gewitterwolken ziehen auf, eine Drohne, die Paul, einer der beiden Söhne, startet, stürzt in einen Baum. Paul ist zudem völlig verloren an die lokale Legende von einem ehemaligen Soldaten der Roten Armee, der hier einen bei einem NVA-Manöver verunglückten Kameraden betrauern soll und durch die Gegend geistere. Konfliktfelder, wo man hinblickt, Fremdheit und Nervosität, Unbehaustheit und Beschwichtigungsversuche - einzig der ältere Sohn, Georg, fremdelt nicht mit dem Osten. Er hat hier seine Freunde, darunter den [Zielgruppe] Aras, der sich mit der Geschichte deutscher Kaiser bestens auskennt und als eine Art Integrationsoriginal vorgestellt wird.",0,0,"
Es ist Sommer, ein kritischer Sommer in mehrfacher Hinsicht. Gleich auf der ersten Seite steht der klimatische Befund: braune Rasenstücke, wochenlange Trockenheit, der Sommer von heute. Jenny bereitet eine Abendgesellschaft vor, sie hat einen Kollegen aus Brandenburg eingeladen, Rolf, der sich schon am Telefon mit bedenklicher Querdenker-Terminologie vorgestellt hatte. Dazu soll noch eine frühere Freundin von Friedrich kommen, Thea, und zu alledem passiert am Himmel eine Menge Unheil. Gewitterwolken ziehen auf, eine Drohne, die Paul, einer der beiden Söhne, startet, stürzt in einen Baum. Paul ist zudem völlig verloren an die lokale Legende von einem ehemaligen Soldaten der Roten Armee, der hier einen bei einem NVA-Manöver verunglückten Kameraden betrauern soll und durch die Gegend geistere. Konfliktfelder, wo man hinblickt, Fremdheit und Nervosität, Unbehaustheit und Beschwichtigungsversuche - einzig der ältere Sohn, Georg, fremdelt nicht mit dem Osten. Er hat hier seine Freunde, darunter den [Zielgruppe] Aras, der sich mit der Geschichte deutscher Kaiser bestens auskennt und als eine Art Integrationsoriginal vorgestellt wird.",0,0,3
326,326,"Aber wozu erklären, wenn doch dieser Vorwurf alleine schon völlig ausreicht? Und so kommen mit diesem Argument bei Illner fast alle um die Ecke – die Truppe ist schnell auf Spur gebracht worden. Alarmstufe bedeutet wahrscheinlich: Alle einweisen, wir brauchen ein einheitliches Narrativ, irgendwas Starkes, die Opferrolle ist ja schon von den [Zielgruppe] besetzt. (Bevor ich jetzt gecancelt werde, für die ganz langsamen: Das war eine Anspielung auf unsere ehemalige Familienministerin.)",0,0,"Aber wozu erklären, wenn doch dieser Vorwurf alleine schon völlig ausreicht? Und so kommen mit diesem Argument bei Illner fast alle um die Ecke – die Truppe ist schnell auf Spur gebracht worden. Alarmstufe bedeutet wahrscheinlich: Alle einweisen, wir brauchen ein einheitliches Narrativ, irgendwas Starkes, die Opferrolle ist ja schon von den [Zielgruppe] besetzt. (Bevor ich jetzt gecancelt werde, für die ganz langsamen: Das war eine Anspielung auf unsere ehemalige Familienministerin.)",0,0,"Aber wozu erklären, wenn doch dieser Vorwurf alleine schon völlig ausreicht? Und so kommen mit diesem Argument bei Illner fast alle um die Ecke – die Truppe ist schnell auf Spur gebracht worden. Alarmstufe bedeutet wahrscheinlich: Alle einweisen, wir brauchen ein einheitliches Narrativ, irgendwas Starkes, die Opferrolle ist ja schon von den [Zielgruppe] besetzt. (Bevor ich jetzt gecancelt werde, für die ganz langsamen: Das war eine Anspielung auf unsere ehemalige Familienministerin.)",0,0,3
327,327,"Die Vorgänge waren von dem Verdächtigen in einem vom Geheimdienst SBU veröffentlichten Videogeständnis geschildert worden. Eine Verurteilung gilt demnach als sicher. Dem Mann droht eine lebenslange Haft. 
[Zielgruppe] besteigt Mount Everest und will damit Zeichen setzen Eine [Zielgruppe] hat als derzeit einzige Vertreterin ihres Landes den Mount Everest bestiegen und will damit ein Zeichen setzen. Sie habe die Nacht nach dem Aufstieg im zweiten Höhenlager verbracht und sei dann zum Basislager gegangen, sagte ein Behördenmitarbeiter im Basislager, der unter anderem Aufstiege festhält.",0,0,"Die Vorgänge waren von dem Verdächtigen in einem vom Geheimdienst SBU veröffentlichten Videogeständnis geschildert worden. Eine Verurteilung gilt demnach als sicher. Dem Mann droht eine lebenslange Haft. 
[Zielgruppe] besteigt Mount Everest und will damit Zeichen setzen Eine [Zielgruppe] hat als derzeit einzige Vertreterin ihres Landes den Mount Everest bestiegen und will damit ein Zeichen setzen. Sie habe die Nacht nach dem Aufstieg im zweiten Höhenlager verbracht und sei dann zum Basislager gegangen, sagte ein Behördenmitarbeiter im Basislager, der unter anderem Aufstiege festhält.",0,0,"Die Vorgänge waren von dem Verdächtigen in einem vom Geheimdienst SBU veröffentlichten Videogeständnis geschildert worden. Eine Verurteilung gilt demnach als sicher. Dem Mann droht eine lebenslange Haft. 
[Zielgruppe] besteigt Mount Everest und will damit Zeichen setzen Eine [Zielgruppe] hat als derzeit einzige Vertreterin ihres Landes den Mount Everest bestiegen und will damit ein Zeichen setzen. Sie habe die Nacht nach dem Aufstieg im zweiten Höhenlager verbracht und sei dann zum Basislager gegangen, sagte ein Behördenmitarbeiter im Basislager, der unter anderem Aufstiege festhält.",0,0,3
328,328,"Bünger sagte, die Bundesregierung werde aller Voraussicht nach ein Jahr nach der Machtübernahme der Taliban ihr Schutzversprechen nicht umgesetzt haben, alle besonders gefährdeten [Zielgruppe] und [Zielgruppe] in Sicherheit zu bringen. Sie kritisierte zudem, es gebe noch immer zu viele Ablehnungen für weitere Menschen in [Zielgruppe], die nach Deutschland kommen wollen. Bünger verwies auf eine Familie, die im vergangenen Jahr ihre Häuser als Schutzräume für gefährdete Ortskräfte zur Verfügung gestellt hatte. Da die Verstecke aufgeflogen waren, seien diese Menschen nun selbst auf der Flucht. Ihre Aufnahmegesuche seien aber abgelehnt worden, sagte sie.",0,0,"Bünger sagte, die Bundesregierung werde aller Voraussicht nach ein Jahr nach der Machtübernahme der Taliban ihr Schutzversprechen nicht umgesetzt haben, alle besonders gefährdeten [Zielgruppe] und [Zielgruppe] in Sicherheit zu bringen. Sie kritisierte zudem, es gebe noch immer zu viele Ablehnungen für weitere Menschen in [Zielgruppe], die nach Deutschland kommen wollen. Bünger verwies auf eine Familie, die im vergangenen Jahr ihre Häuser als Schutzräume für gefährdete Ortskräfte zur Verfügung gestellt hatte. Da die Verstecke aufgeflogen waren, seien diese Menschen nun selbst auf der Flucht. Ihre Aufnahmegesuche seien aber abgelehnt worden, sagte sie.",0,0,"Bünger sagte, die Bundesregierung werde aller Voraussicht nach ein Jahr nach der Machtübernahme der Taliban ihr Schutzversprechen nicht umgesetzt haben, alle besonders gefährdeten [Zielgruppe] und [Zielgruppe] in Sicherheit zu bringen. Sie kritisierte zudem, es gebe noch immer zu viele Ablehnungen für weitere Menschen in [Zielgruppe], die nach Deutschland kommen wollen. Bünger verwies auf eine Familie, die im vergangenen Jahr ihre Häuser als Schutzräume für gefährdete Ortskräfte zur Verfügung gestellt hatte. Da die Verstecke aufgeflogen waren, seien diese Menschen nun selbst auf der Flucht. Ihre Aufnahmegesuche seien aber abgelehnt worden, sagte sie.",0,0,3
329,329,- Gleich zwei schwere Bootsunglücke mit [Zielgruppe] rücken die [Gruppe4]problematik einmal mehr in den Fokus. Die Menschen starteten bei extrem schlechtem Wetter. Sie hatten kaum eine Chance.,0,0,- Gleich zwei schwere Bootsunglücke mit [Zielgruppe] rücken die [Gruppe4]problematik einmal mehr in den Fokus. Die Menschen starteten bei extrem schlechtem Wetter. Sie hatten kaum eine Chance.,0,0,- Gleich zwei schwere Bootsunglücke mit [Zielgruppe] rücken die [Gruppe4]problematik einmal mehr in den Fokus. Die Menschen starteten bei extrem schlechtem Wetter. Sie hatten kaum eine Chance.,0,0,3
330,330,"In der [Zielgruppe] wurden seit Beginn der Corona-Pandemie rund zwölf Millionen Infektionen gezählt und fast 90.000 Todesfälle. In den vergangenen Wochen stiegen die Infektionszahlen auf mehr als 100.000 pro Tag. Die Behörden führen den starken Anstieg auf die hochansteckende Omikron-Variante zurück. 52,5 Millionen von insgesamt 85 Millionen [Zielgruppe] sind doppelt gegen Corona geimpft. Mehr als 25 Millionen haben bereits ihre Auffrischungsimpfung erhalten. ",0,0,"In der [Zielgruppe] wurden seit Beginn der Corona-Pandemie rund zwölf Millionen Infektionen gezählt und fast 90.000 Todesfälle. In den vergangenen Wochen stiegen die Infektionszahlen auf mehr als 100.000 pro Tag. Die Behörden führen den starken Anstieg auf die hochansteckende Omikron-Variante zurück. 52,5 Millionen von insgesamt 85 Millionen [Zielgruppe] sind doppelt gegen Corona geimpft. Mehr als 25 Millionen haben bereits ihre Auffrischungsimpfung erhalten. ",0,0,"In der [Zielgruppe] wurden seit Beginn der Corona-Pandemie rund zwölf Millionen Infektionen gezählt und fast 90.000 Todesfälle. In den vergangenen Wochen stiegen die Infektionszahlen auf mehr als 100.000 pro Tag. Die Behörden führen den starken Anstieg auf die hochansteckende Omikron-Variante zurück. 52,5 Millionen von insgesamt 85 Millionen [Zielgruppe] sind doppelt gegen Corona geimpft. Mehr als 25 Millionen haben bereits ihre Auffrischungsimpfung erhalten. ",0,0,3
331,331,"
Denn ansonsten lieferte die [Zielgruppe] Mannschaft eine nahezu perfekte WM ab. Ohne Niederlage waren Tayfun Tasdemir und Capak durch die Gruppenphase gekommen und feierten anschließend souveräne Siege gegen Dänemark im Viertelfinale, Spanien im Halbfinale und schließlich im Finale gegen Kolumbien: Capak besiegte seinen Konkurrenten Huberney Catano klar mit 40:22, Tasdemir gewann nach starker Aufholjagd mit 40:36 gegen Pedro Gonzalez. Damit ist der neue auch der alte Weltmeister bei der Nationen-WM: Denn bereits 2019, bevor die WM zweimal coronabedingt ausfiel, sicherte sich die [Zielgruppe] den Titel – damals allerdings in anderer Besetzung. Neben den [Zielgruppe] fanden sich am Sonntagabend jedoch zwei überraschende Teams auf dem Podium in der Viersener Festhalle wieder: Zum einen die bereits erwähnten Kolumbianer, die vorab niemand auf der Rechnung hatte, sowie das deutsche Duo um Martin Horn und Ronny Lindemann, das den geteilten dritten Platz mit Spanien einnahm. „Das ist ein Riesenerfolg. Hätte uns das jemand vorher gesagt, das hätten wir sofort unterschrieben,“ sagte Horn. Nach dem sich beide zuvor unerwartet als Tabellenzweiter in einer starken Gruppe mit Spanien und Belgien behaupteten, gelang am Samstag im Viertelfinale gegen Vietnam die nächste Überraschung. „Wir waren zuvor Außenseiter in einer starken Gruppe. Danach war ich auch überzeugt, dass wir gute Chancen gegen Vietnam haben“, sagte Horn. Er gewann sein Spiel gegen den Weltranglistendritten Quyet Chien Tran mit 40:28, Lindemann setzte sich mit 40:36 gegen Duc Anh Chien Nguyen durch.",0,0,"
Denn ansonsten lieferte die [Zielgruppe] Mannschaft eine nahezu perfekte WM ab. Ohne Niederlage waren Tayfun Tasdemir und Capak durch die Gruppenphase gekommen und feierten anschließend souveräne Siege gegen Dänemark im Viertelfinale, Spanien im Halbfinale und schließlich im Finale gegen Kolumbien: Capak besiegte seinen Konkurrenten Huberney Catano klar mit 40:22, Tasdemir gewann nach starker Aufholjagd mit 40:36 gegen Pedro Gonzalez. Damit ist der neue auch der alte Weltmeister bei der Nationen-WM: Denn bereits 2019, bevor die WM zweimal coronabedingt ausfiel, sicherte sich die [Zielgruppe] den Titel – damals allerdings in anderer Besetzung. Neben den [Zielgruppe] fanden sich am Sonntagabend jedoch zwei überraschende Teams auf dem Podium in der Viersener Festhalle wieder: Zum einen die bereits erwähnten Kolumbianer, die vorab niemand auf der Rechnung hatte, sowie das deutsche Duo um Martin Horn und Ronny Lindemann, das den geteilten dritten Platz mit Spanien einnahm. „Das ist ein Riesenerfolg. Hätte uns das jemand vorher gesagt, das hätten wir sofort unterschrieben,“ sagte Horn. Nach dem sich beide zuvor unerwartet als Tabellenzweiter in einer starken Gruppe mit Spanien und Belgien behaupteten, gelang am Samstag im Viertelfinale gegen Vietnam die nächste Überraschung. „Wir waren zuvor Außenseiter in einer starken Gruppe. Danach war ich auch überzeugt, dass wir gute Chancen gegen Vietnam haben“, sagte Horn. Er gewann sein Spiel gegen den Weltranglistendritten Quyet Chien Tran mit 40:28, Lindemann setzte sich mit 40:36 gegen Duc Anh Chien Nguyen durch.",0,0,"
Denn ansonsten lieferte die [Zielgruppe] Mannschaft eine nahezu perfekte WM ab. Ohne Niederlage waren Tayfun Tasdemir und Capak durch die Gruppenphase gekommen und feierten anschließend souveräne Siege gegen Dänemark im Viertelfinale, Spanien im Halbfinale und schließlich im Finale gegen Kolumbien: Capak besiegte seinen Konkurrenten Huberney Catano klar mit 40:22, Tasdemir gewann nach starker Aufholjagd mit 40:36 gegen Pedro Gonzalez. Damit ist der neue auch der alte Weltmeister bei der Nationen-WM: Denn bereits 2019, bevor die WM zweimal coronabedingt ausfiel, sicherte sich die [Zielgruppe] den Titel – damals allerdings in anderer Besetzung. Neben den [Zielgruppe] fanden sich am Sonntagabend jedoch zwei überraschende Teams auf dem Podium in der Viersener Festhalle wieder: Zum einen die bereits erwähnten Kolumbianer, die vorab niemand auf der Rechnung hatte, sowie das deutsche Duo um Martin Horn und Ronny Lindemann, das den geteilten dritten Platz mit Spanien einnahm. „Das ist ein Riesenerfolg. Hätte uns das jemand vorher gesagt, das hätten wir sofort unterschrieben,“ sagte Horn. Nach dem sich beide zuvor unerwartet als Tabellenzweiter in einer starken Gruppe mit Spanien und Belgien behaupteten, gelang am Samstag im Viertelfinale gegen Vietnam die nächste Überraschung. „Wir waren zuvor Außenseiter in einer starken Gruppe. Danach war ich auch überzeugt, dass wir gute Chancen gegen Vietnam haben“, sagte Horn. Er gewann sein Spiel gegen den Weltranglistendritten Quyet Chien Tran mit 40:28, Lindemann setzte sich mit 40:36 gegen Duc Anh Chien Nguyen durch.",0,0,3
332,332,"Die Litauer und die [Zielgruppe], die die Spiele verloren, legten Protest ein – und scheiterten beim Basketballverband FIBA Europe. „Daran sieht man vielleicht, dass die Schiedsrichter zu sehr mit sich selbst beschäftigt sind, um eine eigene Linie zu finden, und dann so etwas vergessen wird“, sagte der deutsche Nationalspieler Theis. „Hier ist mehr als in der Euroleague erlaubt, die FIBA-Schiedsrichter pfeifen viel weniger“, sagte der kroatische Nationalspieler Jaleen Smith. Und damit kommt man schon an den Kern des Schiedsrichter-Problems.",0,0,"Die Litauer und die [Zielgruppe], die die Spiele verloren, legten Protest ein – und scheiterten beim Basketballverband FIBA Europe. „Daran sieht man vielleicht, dass die Schiedsrichter zu sehr mit sich selbst beschäftigt sind, um eine eigene Linie zu finden, und dann so etwas vergessen wird“, sagte der deutsche Nationalspieler Theis. „Hier ist mehr als in der Euroleague erlaubt, die FIBA-Schiedsrichter pfeifen viel weniger“, sagte der kroatische Nationalspieler Jaleen Smith. Und damit kommt man schon an den Kern des Schiedsrichter-Problems.",0,0,"Die Litauer und die [Zielgruppe], die die Spiele verloren, legten Protest ein – und scheiterten beim Basketballverband FIBA Europe. „Daran sieht man vielleicht, dass die Schiedsrichter zu sehr mit sich selbst beschäftigt sind, um eine eigene Linie zu finden, und dann so etwas vergessen wird“, sagte der deutsche Nationalspieler Theis. „Hier ist mehr als in der Euroleague erlaubt, die FIBA-Schiedsrichter pfeifen viel weniger“, sagte der kroatische Nationalspieler Jaleen Smith. Und damit kommt man schon an den Kern des Schiedsrichter-Problems.",0,0,3
333,333,"Wichtiger noch als eine schnellere Einbürgerung seien die verbesserten Chancen auf die doppelte Staatsbürgerschaft. Viele [Gruppe4] wollten ihre Staatsbürgerschaft behalten. „Viele haben zwei Identitäten, sie sind etwa Deutsche und [Zielgruppe]. Ich erwarte, dass durch diese Reform deutlich mehr Menschen mit ausländischen Wurzeln den deutschen Pass beantragen. Dadurch steigt ihre Bindung an Deutschland“, sagte Brücker.",0,0,"Wichtiger noch als eine schnellere Einbürgerung seien die verbesserten Chancen auf die doppelte Staatsbürgerschaft. Viele [Gruppe4] wollten ihre Staatsbürgerschaft behalten. „Viele haben zwei Identitäten, sie sind etwa Deutsche und [Zielgruppe]. Ich erwarte, dass durch diese Reform deutlich mehr Menschen mit ausländischen Wurzeln den deutschen Pass beantragen. Dadurch steigt ihre Bindung an Deutschland“, sagte Brücker.",0,0,"Wichtiger noch als eine schnellere Einbürgerung seien die verbesserten Chancen auf die doppelte Staatsbürgerschaft. Viele [Gruppe4] wollten ihre Staatsbürgerschaft behalten. „Viele haben zwei Identitäten, sie sind etwa Deutsche und [Zielgruppe]. Ich erwarte, dass durch diese Reform deutlich mehr Menschen mit ausländischen Wurzeln den deutschen Pass beantragen. Dadurch steigt ihre Bindung an Deutschland“, sagte Brücker.",0,0,3
334,334,"Die große Mehrheit der „Gastarbeiter“ kam erst in den 1960er Jahren in die Bundesrepublik, als das Wunder schon Wirklichkeit und bereits ein erhebliches Wohlstandsniveau erwirtschaftet war – aber weiteres Wachstum durch fehlende Arbeitskraft ausgebremst zu werden drohte. Das Anwerbeabkommen mit der [Zielgruppe] wurde 1961 geschlossen, das mit Marokko 1963 und das mit Tunesien 1965. Zuvor, also in der eigentlichen Wirtschaftswunder-Zeit, hatte es keine umfangreiche Zuwanderung von Muslimen in die Bundesrepublik gegeben. Selbstverständlich trugen die nach diesen Abkommen eingewanderten [Zielgruppe], Tunesier und Marokkaner maßgeblich zur wirtschaftlichen Weiterentwicklung bei – nach dem Wirtschaftswunder. ",0,0,"Die große Mehrheit der „Gastarbeiter“ kam erst in den 1960er Jahren in die Bundesrepublik, als das Wunder schon Wirklichkeit und bereits ein erhebliches Wohlstandsniveau erwirtschaftet war – aber weiteres Wachstum durch fehlende Arbeitskraft ausgebremst zu werden drohte. Das Anwerbeabkommen mit der [Zielgruppe] wurde 1961 geschlossen, das mit Marokko 1963 und das mit Tunesien 1965. Zuvor, also in der eigentlichen Wirtschaftswunder-Zeit, hatte es keine umfangreiche Zuwanderung von Muslimen in die Bundesrepublik gegeben. Selbstverständlich trugen die nach diesen Abkommen eingewanderten [Zielgruppe], Tunesier und Marokkaner maßgeblich zur wirtschaftlichen Weiterentwicklung bei – nach dem Wirtschaftswunder. ",0,0,"Die große Mehrheit der „Gastarbeiter“ kam erst in den 1960er Jahren in die Bundesrepublik, als das Wunder schon Wirklichkeit und bereits ein erhebliches Wohlstandsniveau erwirtschaftet war – aber weiteres Wachstum durch fehlende Arbeitskraft ausgebremst zu werden drohte. Das Anwerbeabkommen mit der [Zielgruppe] wurde 1961 geschlossen, das mit Marokko 1963 und das mit Tunesien 1965. Zuvor, also in der eigentlichen Wirtschaftswunder-Zeit, hatte es keine umfangreiche Zuwanderung von Muslimen in die Bundesrepublik gegeben. Selbstverständlich trugen die nach diesen Abkommen eingewanderten [Zielgruppe], Tunesier und Marokkaner maßgeblich zur wirtschaftlichen Weiterentwicklung bei – nach dem Wirtschaftswunder. ",0,0,3
335,335,"Von einem solchen Verfahren verspricht sich Teggatz eine Entlastung der Asylbehörden, aber auch der deutschen Justiz: „Das würde bedeuten, dass unzulässige Anträge gar nicht erst in das ellenlange juristische Verfahren bis vor die Verwaltungsgerichte gehen müssten. Und unzulässig ist ein Antrag schon dann, wenn der Ausländer über einen sicheren Drittstaat nach Deutschland eingereist ist.“ Das trifft allerdings auf alle [Zielgruppe] an den deutsch-europäischen „Binnengrenzen“ zu, wie auch Teggatz festhält: „Wer auf dem Landweg nach Deutschland, hat oft bis zu vier Schengen-Staaten durchquert und damit das Recht verloren, einen Erstasylantrag in Deutschland zu stellen. Wir können das im Moment nur nicht kontrollieren, weil wir an der Grenze eben nicht kontrollieren und die Ministerin bis heute die Notifizierung der Grenze nicht durchsetzt.“",0,0,"Von einem solchen Verfahren verspricht sich Teggatz eine Entlastung der Asylbehörden, aber auch der deutschen Justiz: „Das würde bedeuten, dass unzulässige Anträge gar nicht erst in das ellenlange juristische Verfahren bis vor die Verwaltungsgerichte gehen müssten. Und unzulässig ist ein Antrag schon dann, wenn der Ausländer über einen sicheren Drittstaat nach Deutschland eingereist ist.“ Das trifft allerdings auf alle [Zielgruppe] an den deutsch-europäischen „Binnengrenzen“ zu, wie auch Teggatz festhält: „Wer auf dem Landweg nach Deutschland, hat oft bis zu vier Schengen-Staaten durchquert und damit das Recht verloren, einen Erstasylantrag in Deutschland zu stellen. Wir können das im Moment nur nicht kontrollieren, weil wir an der Grenze eben nicht kontrollieren und die Ministerin bis heute die Notifizierung der Grenze nicht durchsetzt.“",0,0,"Von einem solchen Verfahren verspricht sich Teggatz eine Entlastung der Asylbehörden, aber auch der deutschen Justiz: „Das würde bedeuten, dass unzulässige Anträge gar nicht erst in das ellenlange juristische Verfahren bis vor die Verwaltungsgerichte gehen müssten. Und unzulässig ist ein Antrag schon dann, wenn der Ausländer über einen sicheren Drittstaat nach Deutschland eingereist ist.“ Das trifft allerdings auf alle [Zielgruppe] an den deutsch-europäischen „Binnengrenzen“ zu, wie auch Teggatz festhält: „Wer auf dem Landweg nach Deutschland, hat oft bis zu vier Schengen-Staaten durchquert und damit das Recht verloren, einen Erstasylantrag in Deutschland zu stellen. Wir können das im Moment nur nicht kontrollieren, weil wir an der Grenze eben nicht kontrollieren und die Ministerin bis heute die Notifizierung der Grenze nicht durchsetzt.“",0,0,3
336,336,"Insgesamt wurde von Bund- wie Ländervertretern hingegen das Konsensuale in der Sitzung hervorgestrichen. So wird eine Arbeitsgruppe eingerichtet, wie man die Kosten für besonders vulnerable Gruppen abdecken will. Hier geht es etwa um Waisenkinder, Pflegebedürftige und schwer Kranke, wie die aktuelle Vorsitzende der [Zielgruppe]landesräte, Daniela Winkler (SPÖ) aus dem Burgenland betonte. Hierbei geht es allerdings auch wieder nur um [Gruppe3]-[Zielgruppe].",0,0,"Insgesamt wurde von Bund- wie Ländervertretern hingegen das Konsensuale in der Sitzung hervorgestrichen. So wird eine Arbeitsgruppe eingerichtet, wie man die Kosten für besonders vulnerable Gruppen abdecken will. Hier geht es etwa um Waisenkinder, Pflegebedürftige und schwer Kranke, wie die aktuelle Vorsitzende der [Zielgruppe]landesräte, Daniela Winkler (SPÖ) aus dem Burgenland betonte. Hierbei geht es allerdings auch wieder nur um [Gruppe3]-[Zielgruppe].",0,0,"Insgesamt wurde von Bund- wie Ländervertretern hingegen das Konsensuale in der Sitzung hervorgestrichen. So wird eine Arbeitsgruppe eingerichtet, wie man die Kosten für besonders vulnerable Gruppen abdecken will. Hier geht es etwa um Waisenkinder, Pflegebedürftige und schwer Kranke, wie die aktuelle Vorsitzende der [Zielgruppe]landesräte, Daniela Winkler (SPÖ) aus dem Burgenland betonte. Hierbei geht es allerdings auch wieder nur um [Gruppe3]-[Zielgruppe].",0,0,3
